"","","Min","TMn","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Smp","Avg"
"2015-07-30 21:30:00",54,12.94,"2015-07-30 21:28:00",382.9,405.5,0,27.98,38.7,27.7,39.25,27.57,67.56,39.24,8.7,27.7,92.8,20.79,"NAN",6.186,-0.015,2.238,-0.015,2.238,13.03,7.274,-0.765,5.812,0,-0.765,5.812,-0.487,11.56,27.49,0,0,32.39,0,31.23,31.28,27.49,32.35,237,12.54,14.95,6,0.171,28.02,0.27,58.42,0.385,88.8,88.8,-0.04,0,7999,1,0
"2015-07-30 21:35:00",55,12.94,"2015-07-30 21:31:30",379.2,408.2,0,28.02,38.76,27.73,39.33,27.61,67.61,39.33,8.72,27.72,92.8,20.79,"NAN",6.195,-0.026,2.237,-0.026,2.237,13.09,7.351,-0.776,5.805,0,-0.776,5.805,-0.487,11.63,27.49,0,0,32.48,0,31.27,31.29,27.49,32.41,237.6,12.59,14.9,6,0.171,27.98,0.269,58.12,0.385,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 21:40:00",56,12.94,"2015-07-30 21:36:30",373.8,403.4,0,28.08,38.75,27.77,39.41,27.69,67.68,39.41,8.77,27.77,92.8,20.79,"NAN",6.189,-0.009,2.237,-0.009,2.237,12.94,7.261,-0.759,5.824,0,-0.759,5.824,-0.448,11.58,27.49,0,0,32.5,0,31.33,31.31,27.49,32.5,252.6,12.66,14.83,6,0.171,27.98,0.269,58.12,0.385,88.8,88.7,-0.039,0,7999,1,0
"2015-07-30 21:45:00",57,12.94,"2015-07-30 21:40:30",383.2,406.5,0,28.07,38.94,27.77,39.59,27.66,67.66,39.58,8.77,27.77,92.8,20.79,"NAN",6.181,-0.012,2.236,-0.012,2.236,12.96,7.248,-0.753,5.805,0,-0.753,5.805,-0.448,11.58,27.5,0,0,32.2,0,31.32,31.32,27.5,32.41,165.2,12.74,14.76,6,0.171,27.97,0.269,58.13,0.385,88.8,88.7,-0.04,0,7999,1,0
"2015-07-30 21:50:00",58,12.94,"2015-07-30 21:48:15",377.2,412,0,28.04,39.13,27.74,39.74,27.59,67.59,39.73,8.74,27.74,92.8,20.79,"NAN",6.185,-0.011,2.236,-0.011,2.236,12.92,7.235,-0.737,5.828,0,-0.737,5.828,-0.461,11.59,27.5,0,0,32.2,0,31.17,31.3,27.5,32.16,180.4,12.77,14.73,6,0.171,28.02,0.269,58.12,0.385,88.8,88.7,-0.039,0,7999,1,0
"2015-07-30 21:55:00",59,12.94,"2015-07-30 21:51:30",389.3,404.8,0,28.01,39.29,27.7,39.93,27.53,67.54,39.92,8.7,27.7,92.9,20.79,"NAN",6.183,0.013,2.236,0.013,2.236,12.91,7.222,-0.698,5.835,0,-0.698,5.835,-0.422,11.47,27.5,0,0,32.32,0,31.18,31.32,27.5,32.28,228.1,12.81,14.69,6,0.171,27.95,0.272,58.88,0.386,88.8,88.7,-0.04,0,7999,1,0
"2015-07-30 22:00:00",60,12.94,"2015-07-30 21:59:30",380.2,405,0,27.98,39.42,27.68,40.06,27.52,67.51,40.06,8.68,27.68,92.9,20.79,"NAN",6.193,-0.003,2.236,-0.003,2.236,12.95,7.299,-0.738,5.821,0,-0.738,5.821,-0.448,11.61,27.5,0,0,32.31,0,31.21,31.32,27.5,32.31,228.1,12.84,14.66,6,0.171,27.98,0.271,58.6,0.386,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 22:05:00",61,12.94,"2015-07-30 22:01:15",381.6,405.3,0,27.99,39.52,27.69,40.15,27.47,67.47,40.15,8.69,27.69,92.9,20.79,"NAN",6.183,-0.019,2.236,-0.019,2.236,13.03,7.312,-0.758,5.828,0,-0.758,5.828,-0.422,11.66,27.5,0,0,32.28,0,31.21,31.33,27.5,32.32,227.8,12.88,14.62,6,0.171,28,0.269,58.08,0.385,88.8,88.9,-0.041,0,7999,1,0
"2015-07-30 22:10:00",62,12.94,"2015-07-30 22:09:45",378.1,413.3,0,28.01,39.62,27.7,40.22,27.51,67.5,40.21,8.7,27.7,92.9,20.79,"NAN",6.187,-0.015,2.235,-0.015,2.235,13,7.325,-0.75,5.814,0,-0.75,5.814,-0.435,11.7,27.5,0,0,32.3,0,31.23,31.33,27.5,32.29,227.8,12.92,14.58,6,0.171,27.97,0.269,58.15,0.385,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 22:15:00",63,12.94,"2015-07-30 22:14:45",378.7,412.7,0,28.04,39.67,27.72,40.32,27.57,67.57,40.32,8.71,27.71,92.9,20.78,"NAN",6.184,-0.009,2.233,-0.009,2.233,12.94,7.248,-0.741,5.832,0,-0.741,5.832,-0.487,11.7,27.5,0,0,32.38,0,31.23,31.33,27.5,32.31,228,12.97,14.53,6,0.171,27.98,0.269,58.01,0.386,88.9,88.8,-0.04,0,7999,1,0
"2015-07-30 22:20:00",64,12.94,"2015-07-30 22:15:45",384.1,411.8,0,28.11,39.61,27.77,40.33,27.63,67.63,40.33,8.77,27.77,92.9,20.79,"NAN",6.183,-0.006,2.234,-0.006,2.234,12.91,7.274,-0.739,5.826,0,-0.739,5.826,-0.512,11.56,27.5,0,0,32.38,0,31.25,31.35,27.5,32.36,227.8,13.03,14.47,6,0.171,27.98,0.27,58.49,0.386,88.9,88.9,-0.04,0,7999,1,0
"2015-07-30 22:25:00",65,12.94,"2015-07-30 22:22:45",386.7,414.6,0,28.07,39.77,27.76,40.45,27.66,67.66,40.45,8.76,27.76,92.9,20.79,"NAN",6.184,-0.022,2.234,-0.022,2.234,12.92,7.287,-0.759,5.824,0,-0.759,5.824,-0.487,11.59,27.5,0,0,32.36,0,31.26,31.35,27.5,32.37,227.4,13.06,14.44,6,0.171,27.97,0.271,58.63,0.386,88.8,88.8,-0.039,0,7999,1,0
"2015-07-30 22:30:00",66,12.94,"2015-07-30 22:27:00",376.9,410.4,0,28.04,39.89,27.72,40.57,27.63,67.63,40.57,8.72,27.72,92.9,20.78,"NAN",6.183,-0.027,2.233,-0.027,2.233,12.95,7.209,-0.758,5.838,0,-0.758,5.838,-0.461,11.56,27.5,0,0,32.35,0,31.26,31.36,27.5,32.37,227.6,13.08,14.42,6,0.171,27.97,0.271,58.58,0.385,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 22:35:00",67,12.94,"2015-07-30 22:35:00",384.8,415.6,0,28,40.03,27.69,40.64,27.6,67.6,40.63,8.7,27.7,92.9,20.79,"NAN",6.188,-0.021,2.233,-0.021,2.233,12.94,7.235,-0.755,5.833,0,-0.755,5.833,-0.461,11.58,27.5,0,0,32.27,0,31.24,31.36,27.5,32.3,228,13.08,14.42,6,0.171,27.97,0.272,58.88,0.385,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 22:40:00",68,12.94,"2015-07-30 22:36:00",389,416.6,0,27.98,40.13,27.68,40.73,27.58,67.58,40.73,8.68,27.68,92.9,20.78,"NAN",6.186,-0.017,2.233,-0.017,2.233,12.99,7.312,-0.747,5.834,0,-0.747,5.834,-0.448,11.69,27.5,0,0,32.23,0,31.25,31.36,27.5,32.26,227.9,13.11,14.4,6,0.171,27.97,0.269,58.08,0.386,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 22:45:00",69,12.94,"2015-07-30 22:40:45",383.2,410.2,0,27.99,40.16,27.69,40.74,27.54,67.54,40.74,8.69,27.69,92.9,20.79,"NAN",6.183,-0.003,2.234,-0.003,2.234,12.97,7.325,-0.734,5.845,0,-0.734,5.845,-0.461,11.66,27.5,0,0,32.31,0,31.25,31.37,27.5,32.32,227.9,13.12,14.38,6,0.171,27.95,0.27,58.4,0.385,88.8,89,-0.041,0,7999,1,0
"2015-07-30 22:50:00",70,12.94,"2015-07-30 22:49:00",381.1,413.4,0,28.07,40.03,27.72,40.72,27.55,67.55,40.72,8.72,27.72,92.9,20.79,"NAN",6.182,0.002,2.233,0.002,2.233,13.05,7.312,-0.728,5.845,0,-0.728,5.845,-0.461,11.7,27.5,0,0,32.34,0,31.25,31.37,27.5,32.31,227.8,13.13,14.37,6,0.171,27.98,0.271,58.54,0.385,88.8,89,-0.04,0,7999,1,0
"2015-07-30 22:55:00",71,12.94,"2015-07-30 22:51:45",386.4,417.1,0,28.12,39.97,27.75,40.71,27.63,67.63,40.71,8.75,27.75,92.9,20.78,"NAN",6.182,-0.007,2.232,-0.007,2.232,12.97,7.3,-0.736,5.839,0,-0.736,5.839,-0.538,11.65,27.5,0,0,32.37,0,31.26,31.38,27.5,32.35,228,13.16,14.34,6,0.171,27.94,0.27,58.4,0.386,88.8,88.9,-0.041,0,7999,1,0
"2015-07-30 23:00:00",72,12.94,"2015-07-30 22:55:15",379.9,416.2,0,28.11,40,27.75,40.75,27.69,67.69,40.75,8.75,27.75,92.9,20.78,"NAN",6.175,-0.007,2.232,-0.007,2.232,12.95,7.274,-0.749,5.849,0,-0.749,5.849,-0.422,11.61,27.5,0,0,32.35,0,31.27,31.38,27.5,32.36,227.4,13.18,14.32,6,0.171,27.97,0.271,58.54,0.385,88.8,89,-0.04,0,7999,1,0
"2015-07-30 23:05:00",73,12.94,"2015-07-30 23:03:15",382.7,416.8,0,28.05,40.21,27.72,40.85,27.64,67.63,40.85,8.72,27.72,92.9,20.78,"NAN",6.178,-0.039,2.232,-0.039,2.232,12.96,7.287,-0.775,5.848,0,-0.775,5.848,-0.474,11.65,27.5,0,0,32.32,0,31.27,31.39,27.5,32.34,227.4,13.19,14.31,6,0.171,27.95,0.272,58.76,0.386,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 23:10:00",74,12.94,"2015-07-30 23:08:00",383.1,414.8,0,28,40.36,27.69,40.96,27.56,67.56,40.96,8.69,27.69,92.9,20.78,"NAN",6.171,-0.023,2.232,-0.023,2.232,12.94,7.261,-0.752,5.846,0,-0.752,5.846,-0.474,11.63,27.5,0,0,32.3,0,31.27,31.39,27.5,32.29,227.6,13.2,14.3,6,0.171,27.94,0.271,58.54,0.385,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 23:15:00",75,12.94,"2015-07-30 23:12:30",394,412.6,0,28.01,40.32,27.66,41.04,27.57,67.57,41.04,8.66,27.66,92.9,20.78,"NAN",6.182,-0.022,2.231,-0.022,2.231,13.08,7.338,-0.753,5.847,0,-0.753,5.847,-0.345,11.72,27.5,0,0,32.29,0,31.26,31.39,27.5,32.3,227.6,13.2,14.29,6,0.171,27.97,0.269,58.03,0.386,88.8,89,-0.041,0,7999,1,0
"2015-07-30 23:20:00",76,12.94,"2015-07-30 23:15:45",381.2,416.3,0,28.03,40.34,27.67,41.08,27.59,67.59,41.08,8.67,27.67,92.9,20.77,"NAN",6.188,-0.002,2.231,-0.002,2.231,13.1,7.455,-0.727,5.853,0,-0.727,5.853,-0.422,11.82,27.5,0,0,32.29,0,31.25,31.39,27.5,32.31,227.8,13.23,14.26,6,0.171,27.95,0.268,57.96,0.386,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 23:25:00",77,12.94,"2015-07-30 23:23:00",386.4,410.3,0,28.06,40.31,27.7,41.05,27.62,67.61,41.04,8.7,27.7,92.9,20.77,"NAN",6.183,-0.009,2.23,-0.009,2.23,13.05,7.364,-0.734,5.844,0,-0.734,5.844,-0.422,11.72,27.49,0,0,32.32,0,31.26,31.4,27.49,32.31,228,13.24,14.26,6,0.171,27.98,0.269,58.1,0.385,88.8,89,-0.04,0,7999,1,0
"2015-07-30 23:30:00",78,12.94,"2015-07-30 23:27:00",387,417.2,0,28.09,40.29,27.73,41.02,27.66,67.65,41.02,8.73,27.73,92.9,20.77,"NAN",6.179,0.002,2.229,0.002,2.229,13.01,7.338,-0.727,5.855,0,-0.727,5.855,-0.525,11.69,27.49,0,0,32.35,0,31.27,31.4,27.49,32.36,227.8,13.26,14.23,6,0.171,27.97,0.269,58.04,0.386,88.8,89,-0.04,0,7999,1,0
"2015-07-30 23:35:00",79,12.94,"2015-07-30 23:32:15",393.1,412.6,0,28.12,40.3,27.74,41.02,27.69,67.69,41.03,8.74,27.74,92.9,20.77,"NAN",6.176,0.001,2.23,0.001,2.23,12.99,7.287,-0.732,5.865,0,-0.732,5.865,-0.461,11.66,27.49,0,0,32.36,0,31.28,31.41,27.49,32.36,227.5,13.27,14.22,6,0.171,27.97,0.269,58.08,0.385,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 23:40:00",80,12.94,"2015-07-30 23:36:00",390.5,415.1,0,28.07,40.36,27.72,41.09,27.68,67.68,41.08,8.72,27.72,92.9,20.77,"NAN",6.17,-0.021,2.23,-0.021,2.23,12.97,7.312,-0.755,5.853,0,-0.755,5.853,-0.474,11.65,27.49,0,0,32.33,0,31.28,31.41,27.49,32.35,227.9,13.27,14.22,6,0.171,27.95,0.269,57.97,0.386,88.8,89,-0.04,0,7999,1,0
"2015-07-30 23:45:00",81,12.94,"2015-07-30 23:40:15",380.8,416.4,0,28.03,40.48,27.68,41.17,27.65,67.64,41.17,8.68,27.68,92.9,20.77,"NAN",6.182,-0.036,2.23,-0.036,2.23,13,7.325,-0.769,5.863,0,-0.769,5.863,-0.396,11.66,27.49,0,0,32.28,0,31.26,31.41,27.49,32.3,228,13.27,14.22,6,0.171,27.97,0.269,58.2,0.386,88.9,88.9,-0.041,0,7999,1,0
"2015-07-30 23:50:00",82,12.94,"2015-07-30 23:47:15",389.7,413.3,0,28,40.51,27.66,41.2,27.59,67.59,41.2,8.66,27.66,92.9,20.77,"NAN",6.175,-0.035,2.23,-0.035,2.23,13.1,7.325,-0.769,5.857,0,-0.769,5.857,-0.448,11.7,27.49,0,0,32.27,0,31.24,31.41,27.49,32.27,227.8,13.27,14.22,6,0.171,27.95,0.269,57.97,0.386,88.8,88.9,-0.04,0,7999,1,0
"2015-07-30 23:55:00",83,12.94,"2015-07-30 23:54:15",387.4,424.2,0,28.03,40.5,27.67,41.17,27.58,67.57,41.18,8.67,27.67,92.9,20.77,"NAN",6.167,-0.008,2.23,-0.008,2.23,13.07,7.351,-0.742,5.864,0,-0.742,5.864,-0.461,11.74,27.49,0,0,32.31,0,31.25,31.42,27.49,32.29,228,13.27,14.22,6,0.171,27.94,0.268,57.95,0.385,88.8,89,-0.04,0,7999,1,0
"2015-07-31 00:00:00",84,12.94,"2015-07-30 23:57:30",387.8,418.7,0,28.02,40.52,27.68,41.19,27.62,67.62,41.18,8.68,27.68,92.9,20.77,"NAN",6.173,-0.015,2.229,-0.015,2.229,13.04,7.403,-0.748,5.856,0,-0.748,5.856,-0.474,11.74,27.49,0,0,32.3,0,31.25,31.42,27.49,32.29,227.9,13.28,14.21,6,0.171,27.94,0.269,58.03,0.386,88.8,89,-0.041,0,7999,1,0
"2015-07-31 00:05:00",85,12.94,"2015-07-31 00:03:30",396.9,419.1,0,28.04,40.55,27.7,41.2,27.67,67.66,41.2,8.7,27.7,92.9,20.77,"NAN",6.174,-0.009,2.229,-0.009,2.229,13.03,7.312,-0.737,5.85,0,-0.737,5.85,-0.461,11.67,27.49,0,0,32.29,0,31.26,31.42,27.49,32.32,228,13.3,14.19,6,0.171,27.95,0.268,57.9,0.386,88.8,89,-0.041,0,7999,0,0
"2015-07-31 00:10:00",86,12.94,"2015-07-31 00:08:30",389.1,417.8,0,28.09,40.4,27.71,41.22,27.72,67.71,41.22,8.71,27.71,92.9,20.77,"NAN",6.18,-0.009,2.228,-0.009,2.228,13.01,7.325,-0.737,5.871,0,-0.737,5.871,-0.422,11.67,27.49,0,0,32.33,0,31.27,31.42,27.49,32.34,227.6,13.32,14.17,6,0.171,27.97,0.268,57.83,0.385,88.8,89,-0.04,0,7999,0,0
"2015-07-31 00:15:00",87,12.94,"2015-07-31 00:14:15",386.4,414.8,0,28.04,40.57,27.69,41.34,27.66,67.66,41.34,8.69,27.69,92.9,20.77,"NAN",6.168,-0.032,2.229,-0.032,2.229,13.05,7.351,-0.754,5.867,0,-0.754,5.867,-0.448,11.69,27.49,0,0,32.31,0,31.27,31.43,27.49,32.32,227.5,13.35,14.14,6,0.171,27.94,0.269,58.15,0.385,88.8,89,-0.04,0,7999,0,0
"2015-07-31 00:20:00",88,12.94,"2015-07-31 00:17:15",389.4,419.8,0,28,40.67,27.66,41.43,27.56,67.56,41.43,8.66,27.66,92.9,20.77,"NAN",6.17,-0.03,2.228,-0.03,2.228,13.04,7.364,-0.753,5.873,0,-0.753,5.873,-0.461,11.72,27.49,0,0,32.26,0,31.26,31.43,27.49,32.3,227.9,13.36,14.13,6,0.171,27.95,0.268,57.81,0.385,88.8,89,-0.04,0,7999,0,0
"2015-07-31 00:25:00",89,12.94,"2015-07-31 00:21:30",394.6,417.5,0,27.98,40.73,27.64,41.48,27.53,67.53,41.48,8.64,27.64,92.9,20.77,"NAN",6.175,-0.026,2.228,-0.026,2.228,13.07,7.429,-0.755,5.864,0,-0.755,5.864,-0.461,11.76,27.49,0,0,32.26,0,31.26,31.43,27.49,32.28,227.9,13.36,14.13,6,0.171,27.98,0.268,57.81,0.385,88.7,89,-0.04,0,7999,0,0
"2015-07-31 00:30:00",90,12.94,"2015-07-31 00:29:30",389.1,411.2,0,27.98,40.8,27.64,41.49,27.52,67.51,41.49,8.64,27.64,92.9,20.77,"NAN",6.179,-0.007,2.228,-0.007,2.228,13.1,7.325,-0.729,5.866,0,-0.729,5.866,-0.435,11.84,27.48,0,0,32.3,0,31.24,31.43,27.48,32.29,228.3,13.35,14.13,6,0.171,27.95,0.27,58.24,0.385,88.8,89,-0.04,0,7999,0,0
"2015-07-31 00:35:00",91,12.94,"2015-07-31 00:31:00",392.3,421.6,0,27.99,40.82,27.68,41.49,27.55,67.55,41.49,8.67,27.67,92.9,20.77,"NAN",6.176,-0.007,2.227,-0.007,2.227,13.14,7.467,-0.733,5.882,0,-0.733,5.882,-0.474,11.78,27.48,0,0,32.25,0,31.24,31.43,27.48,32.26,227.8,13.39,14.1,6,0.171,27.92,0.268,57.87,0.385,88.7,89,-0.04,0,7999,0,0
"2015-07-31 00:40:00",92,12.94,"2015-07-31 00:38:45",385.4,415.3,0,28.02,40.86,27.68,41.54,27.6,67.6,41.54,8.68,27.68,92.9,20.77,"NAN",6.169,0.002,2.227,0.002,2.227,13.09,7.377,-0.717,5.883,0,-0.717,5.883,-0.422,11.72,27.48,0,0,32.27,0,31.26,31.43,27.48,32.28,227.7,13.41,14.07,6,0.171,27.94,0.268,57.83,0.385,88.7,89.1,-0.04,0,7999,0,0
"2015-07-31 00:45:00",93,12.94,"2015-07-31 00:42:45",385.6,418.1,0,28.05,40.8,27.68,41.6,27.64,67.64,41.6,8.68,27.68,92.9,20.77,"NAN",6.173,0.007,2.227,0.007,2.227,13.01,7.351,-0.715,5.89,0,-0.715,5.89,-0.435,11.69,27.48,0,0,32.32,0,31.27,31.43,27.48,32.29,228.1,13.44,14.05,6,0.171,27.94,0.268,57.81,0.385,88.7,89.1,-0.041,0,7999,0,0
"2015-07-31 00:50:00",94,12.94,"2015-07-31 00:46:45",389.8,417,0,28.02,40.85,27.66,41.69,27.56,67.56,41.69,8.66,27.66,92.9,20.77,"NAN",6.173,-0.028,2.226,-0.028,2.226,12.99,7.351,-0.756,5.878,0,-0.756,5.878,-0.487,11.66,27.48,0,0,32.32,0,31.26,31.43,27.48,32.3,228,13.45,14.03,6,0.171,27.95,0.268,57.85,0.385,88.7,89.1,-0.039,0,7999,0,0
"2015-07-31 00:55:00",95,12.94,"2015-07-31 00:52:00",385.3,415.7,0,28.01,40.87,27.63,41.8,27.51,67.5,41.79,8.63,27.63,92.9,20.77,"NAN",6.173,-0.027,2.226,-0.027,2.226,13.07,7.325,-0.754,5.879,0,-0.754,5.879,-0.461,11.69,27.48,0,0,32.22,0,31.27,31.43,27.48,32.29,228,13.47,14.01,6,0.171,27.93,0.268,57.9,0.385,88.7,89,-0.04,0,7999,0,0
"2015-07-31 01:00:00",96,12.94,"2015-07-31 00:59:45",387.8,415.9,0,27.98,40.99,27.61,41.86,27.46,67.46,41.85,8.61,27.61,92.9,20.76,"NAN",6.161,-0.008,2.226,-0.008,2.226,13.16,7.429,-0.729,5.897,0,-0.729,5.897,-0.5,11.79,27.48,0,0,32.24,0,31.25,31.43,27.48,32.26,227.7,13.47,14.01,6,0.171,27.97,0.268,57.76,0.385,88.7,89,-0.04,0,7999,0,0
"2015-07-31 01:05:00",97,12.94,"2015-07-31 01:01:45",388.2,420,0,27.97,41.08,27.62,41.89,27.46,67.45,41.89,8.62,27.62,92.9,20.77,"NAN",6.172,-0.005,2.226,-0.005,2.226,13.16,7.416,-0.722,5.897,0,-0.722,5.897,-0.5,11.8,27.48,0,0,32.29,0,31.24,31.43,27.48,32.26,228,13.5,13.99,6,0.171,27.97,0.268,57.87,0.385,88.6,89,-0.04,0,7999,0,0
"2015-07-31 01:10:00",98,12.94,"2015-07-31 01:08:30",388.9,417.3,0,27.98,41.1,27.65,41.88,27.5,67.49,41.87,8.65,27.65,92.9,20.77,"NAN",6.174,-0.01,2.225,-0.01,2.225,13.13,7.441,-0.738,5.91,0,-0.738,5.91,-0.448,11.84,27.48,0,0,32.26,0,31.24,31.43,27.48,32.25,228.1,13.51,13.97,6,0.171,27.94,0.268,57.74,0.385,88.7,89.1,-0.04,0,7999,0,0
"2015-07-31 01:15:00",99,12.94,"2015-07-31 01:12:00",384.5,416.7,0,28.04,41.11,27.68,41.85,27.56,67.57,41.85,8.68,27.68,92.9,20.77,"NAN",6.17,-0.005,2.225,-0.005,2.225,13.09,7.39,-0.728,5.895,0,-0.728,5.895,-0.487,11.79,27.48,0,0,32.25,0,31.25,31.44,27.48,32.26,228,13.53,13.95,6,0.171,27.97,0.268,57.71,0.385,88.7,89,-0.041,0,7999,0,0
"2015-07-31 01:20:00",100,12.94,"2015-07-31 01:16:45",382.2,415.2,0,28.04,41.09,27.68,41.95,27.62,67.62,41.95,8.68,27.68,92.9,20.77,"NAN",6.165,-0.003,2.225,-0.003,2.225,13.07,7.338,-0.731,5.904,0,-0.731,5.904,-0.409,11.71,27.48,0,0,32.35,0,31.27,31.44,27.48,32.31,227.9,13.57,13.91,3,0.171,27.94,0.267,57.6,0.385,88.7,89.1,-0.04,0,7999,0,0
"2015-07-31 01:25:00",101,12.95,"2015-07-31 01:23:45",383.5,410.1,0,28.03,41.15,27.66,42.05,27.58,67.58,42.05,8.67,27.67,92.9,20.77,"NAN",6.163,-0.015,2.225,-0.015,2.225,13.05,7.287,-0.743,5.908,0,-0.743,5.908,-0.5,11.7,27.48,0,0,32.3,0,31.26,31.44,27.48,32.32,228,13.59,13.89,3,0.171,27.94,0.27,58.42,0.385,88.7,89.1,-0.04,0,7999,0,0
"2015-07-31 01:30:00",102,12.94,"2015-07-31 01:29:00",386,419.6,0,28.01,41.15,27.64,42.14,27.52,67.51,42.13,8.64,27.64,92.9,20.77,"NAN",6.172,-0.006,2.225,-0.006,2.225,13.04,7.377,-0.723,5.912,0,-0.723,5.912,-0.461,11.7,27.48,0,0,32.3,0,31.25,31.44,27.48,32.3,228.2,13.6,13.88,3,0.171,27.94,0.269,58.06,0.385,88.6,89.1,-0.04,0,7999,0,0
"2015-07-31 01:35:00",103,12.94,"2015-07-31 01:32:45",386.6,415.3,0,27.98,41.27,27.63,42.18,27.46,67.46,42.19,8.63,27.63,92.9,20.77,"NAN",6.165,0.006,2.225,0.006,2.225,13.09,7.429,-0.701,5.92,0,-0.701,5.92,-0.422,11.8,27.48,0,0,32.24,0,31.25,31.44,27.48,32.29,228,13.61,13.87,3,0.17,27.92,0.269,58.13,0.385,88.7,89.1,-0.04,0,7999,0,0
"2015-07-31 01:40:00",104,12.94,"2015-07-31 01:36:45",384.9,419.7,0,27.96,41.41,27.62,42.22,27.46,67.46,42.21,8.62,27.62,92.8,20.76,"NAN",6.169,-0.012,2.224,-0.012,2.224,13.1,7.429,-0.736,5.933,0,-0.736,5.933,-0.474,11.79,27.48,0,0,32.23,0,31.24,31.44,27.48,32.23,228,13.61,13.87,3,0.171,27.94,0.269,58.01,0.385,88.6,89.1,-0.04,0,7999,0,0
"2015-07-31 01:45:00",105,12.94,"2015-07-31 01:41:30",383.9,416.1,0,27.98,41.44,27.64,42.27,27.51,67.51,42.28,8.64,27.64,92.8,20.76,"NAN",6.164,0.009,2.224,0.009,2.224,13.16,7.416,-0.69,5.955,0,-0.69,5.955,-0.461,11.8,27.48,0,0,32.29,0,31.23,31.44,27.48,32.26,227.9,13.65,13.82,3,0.171,27.94,0.269,57.97,0.385,88.7,89.1,-0.041,0,7999,0,0
"2015-07-31 01:50:00",106,12.94,"2015-07-31 01:49:45",388.5,413.2,0,27.99,41.55,27.65,42.34,27.57,67.56,42.33,8.65,27.65,92.8,20.77,"NAN",6.17,0.033,2.224,0.033,2.224,13.13,7.416,-0.669,5.968,0,-0.669,5.968,-0.474,11.8,27.48,0,0,32.34,0,31.25,31.44,27.48,32.3,228,13.69,13.79,3,0.17,27.89,0.269,58.13,0.385,88.6,89.2,-0.04,0,7999,0,0
"2015-07-31 01:55:00",107,12.94,"2015-07-31 01:51:00",383,408.9,0,28.02,41.52,27.68,42.27,27.61,67.61,42.27,8.68,27.68,92.8,20.76,"NAN",6.175,0.007,2.224,0.007,2.224,13.04,7.377,-0.715,5.952,0,-0.715,5.952,-0.487,11.8,27.47,0,0,32.33,0,31.27,31.44,27.47,32.32,227.8,13.69,13.79,3,0.171,27.94,0.269,58.13,0.385,88.7,89.1,-0.041,0,7999,0,0
"2015-07-31 02:00:00",108,12.94,"2015-07-31 02:00:00",383.1,418.1,0,28,41.49,27.66,42.42,27.54,67.55,42.41,8.66,27.66,92.8,20.76,"NAN",6.16,-0.033,2.223,-0.033,2.223,13.07,7.403,-0.771,5.927,0,-0.771,5.927,-0.448,11.72,27.47,0,0,32.31,0,31.27,31.44,27.47,32.31,227.7,13.72,13.75,3,0.17,27.9,0.269,58.15,0.385,88.8,89.2,-0.041,0,7999,0,0
"2015-07-31 02:05:00",109,12.94,"2015-07-31 02:04:30",389.7,414.9,0,27.99,41.58,27.63,42.53,27.47,67.47,42.52,8.63,27.63,92.8,20.76,"NAN",6.166,-0.023,2.222,-0.023,2.222,13.05,7.377,-0.74,5.94,0,-0.74,5.94,-0.448,11.79,27.47,0,0,32.31,0,31.27,31.44,27.47,32.29,227.9,13.74,13.73,3,0.171,27.94,0.269,58.03,0.386,88.9,89.1,-0.041,0,7999,0,0
"2015-07-31 02:10:00",110,12.94,"2015-07-31 02:06:30",390.6,421.2,0,27.97,41.65,27.62,42.65,27.4,67.4,42.65,8.61,27.61,92.8,20.76,"NAN",6.165,-0.029,2.222,-0.029,2.222,13.1,7.429,-0.756,5.927,0,-0.756,5.927,-0.5,11.82,27.47,0,0,32.21,0,31.25,31.44,27.47,32.23,228,13.77,13.7,3,0.171,27.94,0.268,57.92,0.386,88.9,89.1,-0.041,0,7999,0,0
"2015-07-31 02:15:00",111,12.94,"2015-07-31 02:12:00",387.7,417.1,0,27.95,41.77,27.59,42.71,27.43,67.43,42.71,8.59,27.59,92.8,20.76,"NAN",6.163,-0.029,2.221,-0.029,2.221,13.08,7.506,-0.747,5.93,0,-0.747,5.93,-0.422,11.8,27.47,0,0,32.23,0,31.22,31.44,27.47,32.22,228,13.77,13.7,3,0.171,27.94,0.269,58.01,0.386,89,89.1,-0.04,0,7999,0,0
